"Title: Health Insurance Coverage of the Total Population | KFF"
"Timeframe: 2008 - 2023"
"Location","2008__Employer","2008__Non-Group","2008__Medicaid","2008__Medicare","2008__Military","2008__Uninsured","2008__Total","2009__Employer","2009__Non-Group","2009__Medicaid","2009__Medicare","2009__Military","2009__Uninsured","2009__Total","2010__Employer","2010__Non-Group","2010__Medicaid","2010__Medicare","2010__Military","2010__Uninsured","2010__Total","2011__Employer","2011__Non-Group","2011__Medicaid","2011__Medicare","2011__Military","2011__Uninsured","2011__Total","2012__Employer","2012__Non-Group","2012__Medicaid","2012__Medicare","2012__Military","2012__Uninsured","2012__Total","2013__Employer","2013__Non-Group","2013__Medicaid","2013__Medicare","2013__Military","2013__Uninsured","2013__Total","2014__Employer","2014__Non-Group","2014__Medicaid","2014__Medicare","2014__Military","2014__Uninsured","2014__Total","2015__Employer","2015__Non-Group","2015__Medicaid","2015__Medicare","2015__Military","2015__Uninsured","2015__Total","2016__Employer","2016__Non-Group","2016__Medicaid","2016__Medicare","2016__Military","2016__Uninsured","2016__Total","2017__Employer","2017__Non-Group","2017__Medicaid","2017__Medicare","2017__Military","2017__Uninsured","2017__Total","2018__Employer","2018__Non-Group","2018__Medicaid","2018__Medicare","2018__Military","2018__Uninsured","2018__Total","2019__Employer","2019__Non-Group","2019__Medicaid","2019__Medicare","2019__Military","2019__Uninsured","2019__Total","2021__Employer","2021__Non-Group","2021__Medicaid","2021__Medicare","2021__Military","2021__Uninsured","2021__Total","2022__Employer","2022__Non-Group","2022__Medicaid","2022__Medicare","2022__Military","2022__Uninsured","2022__Total","2023__Employer","2023__Non-Group","2023__Medicaid","2023__Medicare","2023__Military","2023__Uninsured","2023__Total",Footnotes
"United States","0.534604","0.057426","0.13369","0.108768","0.01392","0.151587","1","0.507128","0.054371","0.161254","0.110865","0.01432","0.152062","1","0.492417","0.052683","0.169613","0.114143","0.015189","0.155955","1","0.489855","0.051473","0.175593","0.115727","0.015472","0.151879","1","0.488","0.05109","0.17786","0.11943","0.01557","0.14805","1","0.48396","0.0531","0.17798","0.12338","0.01574","0.14584","1","0.48622","0.06321","0.19123","0.1269","0.01529","0.11715","1","0.48709","0.06981","0.20419","0.12967","0.01494","0.09429","1","0.4887696","0.0697201","0.2083458","0.1323783","0.0147766","0.0860096","1","0.492709","0.064745","0.205514","0.135015","0.014473","0.087545","1","0.493878","0.061575","0.203846","0.137638","0.01432","0.088744","1","0.495993","0.058665","0.197794","0.141854","0.013762","0.091932","1","0.4849063","0.0613593","0.2105589","0.1432864","0.013492","0.086397","1","0.48698","0.06259","0.21155","0.14551","0.01302","0.08035","1","0.485747","0.062411","0.212461","0.146943","0.013237","0.0792","1","1"
"Alabama","0.518287","0.054122","0.142762","0.127729","0.01738","0.139716","1","0.488246","0.049463","0.176887","0.126126","0.020414","0.138865","1","0.472046","0.050078","0.181158","0.128825","0.02024","0.147653","1","0.468616","0.053189","0.183408","0.130416","0.022993","0.141378","1","0.47073","0.04967","0.19242","0.13326","0.02097","0.13294","1","0.45547","0.05601","0.1899","0.1419","0.02011","0.13661","1","0.46485","0.05699","0.1942","0.1449","0.01924","0.11982","1","0.46631","0.06124","0.20057","0.14973","0.02061","0.10154","1","0.4686343","0.0673287","0.201428","0.1506516","0.0199531","0.0920043","1","0.459751","0.061628","0.206244","0.157287","0.019642","0.095448","1","0.469639","0.05416","0.195321","0.158831","0.020334","0.101714","1","0.472175","0.055257","0.194976","0.160231","0.020775","0.096585","1","0.4655122","0.0599326","0.1920541","0.1615894","0.021006","0.0999061","1","0.46259","0.0597","0.20823","0.16345","0.02033","0.08571","1","0.463311","0.0619","0.206925","0.162738","0.020869","0.084258","1"
"Alaska","0.517852","0.036002","0.114007","0.058802","0.06562","0.207716","1","0.491083","0.03895","0.144908","0.063094","0.056773","0.205191","1","0.510573","0.027764","0.158752","0.057774","0.063883","0.181253","1","0.489187","0.025947","0.157518","0.068183","0.059639","0.199525","1","0.49426","0.02545","0.15319","0.06401","0.05992","0.20317","1","0.51872","0.03522","0.13833","0.07333","0.04874","0.18566","1","0.47741","0.04615","0.16329","0.06944","0.0687","0.17501","1","0.47626","0.04956","0.19788","0.07485","0.05619","0.14525","1","0.4701654","0.0450652","0.192866","0.0800848","0.0670292","0.1447894","1","0.451668","0.032274","0.220267","0.088905","0.067933","0.138954","1","0.481289","0.036663","0.213177","0.09428","0.054222","0.120369","1","0.484257","0.035165","0.212867","0.100022","0.052928","0.114761","1","0.4329579","0.0414968","0.2570376","0.1071492","0.052963","0.1083958","1","0.46518","0.0487","0.22834","0.11355","0.03734","0.10689","1","0.43815","0.054026","0.229702","0.114537","0.058999","0.104587","1"
"Arizona","0.46443","0.0613","0.15312","0.118234","0.0156","0.187312","1","0.441801","0.055999","0.194974","0.11651","0.016178","0.174539","1","0.432765","0.050876","0.203566","0.124601","0.018474","0.169718","1","0.424191","0.051519","0.206697","0.128891","0.017039","0.171664","1","0.42696","0.05263","0.19497","0.13295","0.01756","0.17493","1","0.42815","0.05521","0.18683","0.13945","0.01663","0.17373","1","0.43234","0.06332","0.20467","0.14498","0.01789","0.1368","1","0.43341","0.07035","0.21996","0.14873","0.01685","0.11069","1","0.4331546","0.0662213","0.2345572","0.1506311","0.0156338","0.099802","1","0.449491","0.057947","0.223113","0.15302","0.016093","0.100337","1","0.444624","0.054478","0.223905","0.155921","0.014926","0.106147","1","0.451106","0.051628","0.209859","0.161349","0.014879","0.111179","1","0.4498259","0.0542359","0.2134949","0.1616147","0.015271","0.1055574","1","0.45529","0.05736","0.20763","0.16156","0.01472","0.10344","1","0.465909","0.052832","0.204454","0.16452","0.013876","0.09841","1"
"Arkansas","0.437069","0.054458","0.178993","0.134635","0.01596","0.178883","1","0.426334","0.048618","0.204792","0.134095","0.018989","0.167173","1","0.412522","0.047742","0.207328","0.138284","0.019175","0.174948","1","0.421852","0.047711","0.210119","0.133782","0.016829","0.169707","1","0.42672","0.04279","0.20713","0.14046","0.01871","0.16419","1","0.41214","0.04759","0.21338","0.14482","0.02053","0.16155","1","0.4198","0.05861","0.23908","0.14753","0.0172","0.11779","1","0.41433","0.07047","0.25618","0.14883","0.01599","0.09421","1","0.4198796","0.0676311","0.2665672","0.1502099","0.0155234","0.0801888","1","0.415338","0.062954","0.269622","0.154878","0.017095","0.080113","1","0.41875","0.055587","0.272687","0.156044","0.014092","0.082839","1","0.419623","0.053811","0.262463","0.158838","0.014315","0.09095","1","0.4106271","0.0557398","0.2703701","0.1562178","0.015339","0.0917067","1","0.41069","0.05517","0.27439","0.16132","0.01332","0.08512","1","0.423984","0.057296","0.252574","0.159643","0.014733","0.091771","1"
"California","0.498438","0.073303","0.15239","0.087728","0.00993","0.178212","1","0.472322","0.070746","0.177948","0.087923","<.01","0.181397","1","0.457581","0.066534","0.189678","0.089543","0.010955","0.185709","1","0.455765","0.063909","0.196325","0.09129","0.010742","0.181969","1","0.45351","0.06255","0.19907","0.09472","0.01124","0.17891","1","0.45321","0.06412","0.20167","0.09846","0.01085","0.17169","1","0.45906","0.07328","0.23133","0.1009","0.01054","0.12489","1","0.45806","0.07688","0.26546","0.10353","0.0106","0.08548","1","0.4631694","0.0747371","0.272257","0.1056161","0.0103164","0.073904","1","0.471495","0.074302","0.264467","0.108021","0.0094","0.072315","1","0.473513","0.072321","0.263108","0.109437","0.010025","0.071597","1","0.479746","0.066496","0.253348","0.113575","0.009061","0.077775","1","0.4696127","0.0700233","0.2648162","0.1169473","0.008138","0.0704627","1","0.4701","0.06916","0.26786","0.11986","0.00813","0.06489","1","0.47019","0.065808","0.271631","0.120364","0.008159","0.063848","1"
"Colorado","0.548771","0.081905","0.086873","0.090001","0.02227","0.170183","1","0.52609","0.082582","0.116797","0.092776","0.024122","0.157634","1","0.514284","0.079153","0.128251","0.095909","0.02441","0.157993","1","0.507585","0.077849","0.137436","0.099551","0.025175","0.152405","1","0.50266","0.07499","0.14597","0.10364","0.0277","0.14505","1","0.50072","0.07809","0.14199","0.11101","0.02884","0.13935","1","0.50243","0.08242","0.17027","0.11294","0.02621","0.10573","1","0.49987","0.08514","0.19212","0.11698","0.02498","0.08091","1","0.5052638","0.0811065","0.193676","0.1200006","0.0233178","0.0766353","1","0.507578","0.075002","0.196605","0.121707","0.024072","0.075036","1","0.521138","0.071739","0.184908","0.12462","0.021058","0.076538","1","0.534078","0.069486","0.16791","0.128036","0.022669","0.07782","1","0.5129452","0.0695826","0.1851369","0.1309034","0.021808","0.0796235","1","0.52655","0.06823","0.18155","0.13368","0.01983","0.07016","1","0.521868","0.068116","0.187184","0.135915","0.020093","0.066824","1"
"Connecticut","0.628291","0.048177","0.116615","0.11223","0.00561","0.089074","1","0.600826","0.049714","0.138019","0.116863","0.005488","0.089089","1","0.579078","0.049063","0.151335","0.121808","0.008105","0.090611","1","0.573554","0.050032","0.164918","0.119561","0.005975","0.08596","1","0.55999","0.04434","0.17261","0.12265","0.00731","0.09309","1","0.54564","0.04969","0.17386","0.12732","0.00987","0.09363","1","0.54032","0.05937","0.19354","0.12851","0.00791","0.07036","1","0.54175","0.06531","0.19638","0.12922","0.00669","0.06064","1","0.5464746","0.062248","0.202164","0.132807","0.0072609","0.0490456","1","0.538098","0.059354","0.202996","0.136258","0.006797","0.056497","1","0.539067","0.054411","0.206315","0.139429","0.007382","0.053396","1","0.529105","0.048045","0.215407","0.141307","0.006926","0.059209","1","0.5189155","0.0552352","0.2264328","0.1411951","0.006934","0.0512869","1","0.5254","0.05196","0.22373","0.14238","0.00501","0.05153","1","0.513319","0.049903","0.227225","0.14772","0.006216","0.055617","1"
"Delaware","0.572528","0.041275","0.138525","0.122552","0.01754","0.107586","1","0.549393","0.029074","0.175893","0.127286","0.014268","0.104086","1","0.52324","0.036913","0.192019","0.132972","0.014769","0.100087","1","0.532437","0.035137","0.196359","0.135994","0.011052","0.089022","1","0.52016","0.03546","0.20783","0.13831","0.01347","0.08477","1","0.50654","0.03137","0.2029","0.1462","0.01226","0.10074","1","0.5337","0.03761","0.18401","0.15335","0.01719","0.07415","1","0.51608","0.05245","0.20467","0.15573","0.01497","0.0561","1","0.5245304","0.0568306","0.1935385","0.1550312","0.0122162","0.057853","1","0.530707","0.05203","0.179152","0.166973","0.015301","0.055836","1","0.499181","0.046987","0.213844","0.170235","0.012211","0.057541","1","0.497354","0.04135","0.203545","0.172841","0.018416","0.066494","1","0.4875417","0.0618915","0.2055393","0.1759404","0.011876","0.0572113","1","0.50295","0.0542","0.19364","0.18378","0.01033","0.05509","1","0.478927","0.041804","0.216126","0.186657","0.008376","0.06811","1"
"District of Columbia","0.54362","0.061755","0.232654","0.073383","0.00809","0.080503","1","0.510598","0.062859","0.272645","0.076339","0.006235","0.071324","1","0.521158","0.044648","0.26567","0.080906","0.00962","0.077998","1","0.530322","0.04934","0.266569","0.068837","0.008435","0.076498","1","0.52693","0.05638","0.27069","0.07614","0.01419","0.05567","1","0.5184","0.05505","0.27435","0.07832","0.0104","0.06347","1","0.5116","0.06244","0.28884","0.07221","0.00955","0.05536","1","0.54244","0.06884","0.26472","0.07781","0.00902","0.03717","1","0.5203135","0.0672202","0.2853556","0.0745839","0.0122491","0.0402778","1","0.531749","0.061613","0.280634","0.077641","0.012002","0.036361","1","0.52949","0.070671","0.276694","0.083288","0.008133","0.031723","1","0.548802","0.064686","0.254774","0.082306","0.013387","0.036043","1","0.5638757","0.0540461","0.2493034","0.0844388","0.011543","0.0367927","1","0.57588","0.05714","0.2412","0.08509","0.0116","0.02908","1","0.5887","0.043129","0.252283","0.080395","0.008343","0.02715","1"
"Florida","0.449785","0.064218","0.109662","0.149164","0.01771","0.209459","1","0.417875","0.060762","0.145461","0.149559","0.017637","0.208706","1","0.401608","0.059219","0.154923","0.151543","0.019432","0.213274","1","0.396917","0.05774","0.165042","0.153439","0.018241","0.208621","1","0.39058","0.05915","0.17394","0.1572","0.01924","0.19988","1","0.38235","0.06077","0.17305","0.16213","0.02049","0.20121","1","0.38435","0.0821","0.18161","0.16611","0.02012","0.16572","1","0.38685","0.10226","0.18801","0.16836","0.02059","0.13393","1","0.3927611","0.1008268","0.1899011","0.1718249","0.0193865","0.1252997","1","0.397217","0.096677","0.186015","0.172235","0.018621","0.129236","1","0.400105","0.096502","0.180374","0.17389","0.017602","0.131528","1","0.402736","0.095049","0.173552","0.179878","0.017448","0.131337","1","0.4000471","0.1041832","0.1777547","0.1793195","0.017217","0.121479","1","0.40306","0.1091","0.1773","0.18162","0.01724","0.11169","1","0.405246","0.111281","0.176994","0.181071","0.018617","0.106792","1"
